Body,BugsCrashes,Experience,Hardware,Performance,Pricing,Suggestion,None
"What happened to this app?! It has been my go to app for a long time but it's completely useless now. Content doesnt load, news doesnt update, format is lame. Please fix all the issues!",1,1,0,1,0,0,0
"Had it for months, seems to just keep getting worse. Freezes, quits, buggy beyond all functionality. Even when its 'working', it takes a long time to load and is unpredictable. Think it's time to delete.",1,0,0,1,0,0,0
"Worked great for a long time, now google ads crashes top news every time. Please fix",1,0,0,0,0,0,0
"Have trouble harvesting some items, as they are black with white outline.  Also new farms take long time to show up and until they do, can only play on laptop or iPad",0,1,0,1,0,0,0
"This app stopped even loading on my phone (3GS) a long time ago, and after the most recent update will not load on my new ipad HD either.  It is worthless.",1,0,0,0,0,0,0
Please fix this so I can play again..Ido not play on PC anymore so now I have only this iPad FarmVille have not been on the game in a long time now because it will not load:(,1,0,0,0,0,0,0
It takes a long time to load if you have a big farm but it is still fun.,0,0,0,1,0,0,0
I like being able to harvest crops on the run. It does take a long time to load.,0,0,0,1,0,0,0
Love it give it ten stars I like it I rated it 5 stars I do like it but have a few problems with it once u haven't used a crop &amp; then u plant it takes a long time to grow it just says loading for 3 days &amp; they still haven't grew,0,0,0,1,0,0,0
"Ok I love FarmVille and have played it for 3 years and I consider myself an &quot;addict.&quot; I recently got an iPod touch and downloaded this app to play on-the-go, and I love it. Except there are a few twitches that need to be fixed. Sometimes it takes me a long time to log into Facebook. And I can't craft things either. And some animals and other things won't load on my farm on the iPod. I love the app but there needs to be another update SOON.",1,0,0,1,0,0,0
There was some glitches and my things take a long time to load other than that it's fine,1,0,0,1,0,0,0
"I love playing the game, but often it takes a long time to load or just freezes all together. Other times it will log me out on its own. Very frustrating!",1,0,0,1,0,0,0
I have played this game for a long time and love it! Wish there was more you could do from my IPad...,0,0,0,0,0,0,1
This game was a fun game until they have updated it. I can not use my items in the box they are always locked. It takes a long time to load and things will not show up on my farm. For the last week it says i have a item to collect and it shows nothing in the gift box. The red circle will not go away. Thinking of removing this app from my ipad .,1,0,0,1,0,0,0
Yes I love playing farmville and have for along time now. Yes I have a but! As of lately there are just too many glitches in the game and I find it very frustrating. Continually having to reload at everything I do. Would love to see all of this fixed.,1,0,0,0,0,0,0
"I got iphone 4 ive been using the app for a long time now and now all of a sudden the app doesnt want to load. Ive tried turning my phone off and on and tried running the app, didnt work. I am now going to unistall and install now.",1,0,0,0,0,0,0
I've been with FarmVille for a long time. I really enjoy playing it. FarmVille is one of my favorite games.,0,0,0,0,0,0,1
"This is great game and I have been playing for long,long time",0,0,0,0,0,0,1
Best game I've played in along time,0,0,0,0,0,0,1
it's the most fun game. It can keep you busy for a real long time and it makes farming seem fun!,0,0,0,0,0,0,1
It is extremely slow and takes a long time to load and I like that it has the gifts that your friends have given you but all of them say &quot;locked only in web&quot; then what's the point?!! PLEASE FIX!!,0,0,0,1,0,0,0
"I wish u could get more money for harvesting and spend less for plowing. I,v had the app for a long time and it still looks like a field.",0,0,0,0,1,0,0
and is very slow<br/><br/>edit:I quit FV a long time ago but I'm now hooked on empires and allies- plz make an app for it ,0,0,0,1,0,0,0
"I LOVE the idea that you can have FarmVille for your mobile device, but there are too many problems and glitches with the app.<br/>• long time waiting for it to load<br/>• DOES NOT sync with computer or     etc., <br/>• very unresponsive <br/>• ...and A LOT more...<br/>—take my advice, and DO NOT get this app - it will waste time and space :( —",1,0,0,1,0,0,0
"When you open the app, it can take so long to load that the phone will time out and go to sleep before it's loaded.  Nine times out of ten it will crash during the load process and take you back to your main menu.  The rare times it actually fully loads, it is responds rather slowly so it takes a long time to do anything.  Frequently it crashes after a short period of use.  And, the one time I was able to get it up and functioning for more than a few minutes, I let the phone go to sleep with the app loaded, and when I tried to then connect the phone to my computer, it said iTunes cannot connect to the phone because of a &quot;wrong response&quot; error and it could not be restarted - I had to do a manual reset.  And somehow during that time my voicemail password was reset.  I don't know for sure if FV caused all that but I'm deleting it from my phone just to be sure!",1,1,0,1,0,0,0
"I like this app a lot especially because you can give some gifts that are not available in the web version, but it takes a really long time to load and you aren't able to receive some gifts. It also wouldn't hurt to be able to use the wishing well, construction and &quot;fertilize all&quot; items.",0,1,0,1,0,0,0
"I play this on FB, it is nice, but takes along time to load, and does not load everything, but I like the notifications of when my crops are ready",0,1,0,1,0,0,0
"I deleted this app a long time ago because of the bugs &amp; crashing issues. Over the months so many other apps have been fixed and updated so that they work flawlessly, leading me to give Farmville another go. <br/><br/>On the plus side, this is a free app to download. However, it is a waste of space and still doesn't work properly, crashing more frequently than any other app I have.  Not to mention, it took me to the new farm in Britain the day after I downloaded the app &amp; has not yet let me switch back to my original farm. Very disappointing.",1,0,0,1,0,0,0
"I find that many items on my main computer Farm  are never present on the I-pad, there is just a message that says loading. My duck pond has been finished a long time but still looks unfinished on the I-Pad. The same for my Greenhouse. I don't like the fact that you can't move between your main farm and your English farm. Also all the unused gifts do not appear in the Inventory.",1,1,0,1,0,0,0
I have been playing it for a long time. I love it. And I've gotten a few or more people playing it too! All zynga games are great but farm illegal is the BEST!,0,0,0,0,0,0,1
"I, like I'm sure many others, waited a long time for a FV app in the iPhones and this is what we get?  It's a brilliant idea. Being able to access your FB farm from your iPhone is a beautiful thing, but I downloaded this thing yesterday and I still can't get it to load.  Just when I think it's loaded, the app shuts down.  The only good thing I can say right now is that I'm glad it's a free app. If I woulda paid for this, I'd be really upset.<br/><br/>And I understand that it's a new app and bugs are to be expected but not being able to even load the game since installing it?  How can I not be disappointed?",1,1,0,0,1,0,0
I love the edits but its taking a very long time to save those edits to my camera roll. At times even timing out.,0,0,0,1,0,0,0
"Worth every penny. So easy to use with great effects.<br/>Still many things missing, maybe adding new options to the app after a long time of no change would be great.",0,1,0,0,1,1,0
Much better than the standard camera app! Takes photos extremely fast!!! I have had this for a long time and still use it daily for my picture taking.,0,1,0,1,0,0,0
Since the new update the start up screen comes up black and it takes a long time before I can start shooting any photo. It also crashes when I took a photo or when I try to go to the menu or change the setting.  I don't have any other Apps running in the background at all and don't know what caused these crashes.   Please fix this as I always use it for my main camera and now I can't.,1,0,0,1,0,0,0
Bad quality crashes alot and takes a long time to load animals and trees and decor im glad i didnt have to but it!!!!!!! ,1,0,0,1,0,0,0
I haven't used the mobile version for s long time and today I got on because I saw that there was a holiday cat you could buy only through the iPhone.So I get on it after taking a good ten mins to load I buy the cat and another animal and oh my farm is &quot;out of sync&quot; I have tried now about ten times finally got<br/>The cat buy it keeps restarting my game when I try to buy the other animal.Very frustrating they really need to work the bugs out because it's getting to the point where I'm going to delete it and not bother with it again.,1,1,0,0,0,0,0
"Every time I try to load the game, it will load and then just quit and go back to my main iPhone 3G screen or will load and I'll start doing stuff and then it will quit! Very frustrating! I've reported the problem recently, so let's hope they come out with an update for it soon. It's been a long time since they did an update and it needs one badly.",1,0,0,0,0,0,0
"App will b awesome once u guys get the bugs fixed! Waited a long time for FV on my phone, now where's Cafe World? And I DO NOT LIKE THE WEB EXCLUSIVE! please make it to where we can play the same on our computers and phones. PLEASE ZYNGA PLEASE!!!",1,1,0,0,0,0,0
At least it's free and I don't feel guilty<br/>deleting it.  Hasn't worked for me in a long time.  Just keeps asking me to login.,1,0,0,1,1,0,0
"As a long time player, I was thrilled to see FV come to my iPad. Since it's not flash, it doesn't do all activities. What it does do is allows me to plow,harvest, and plant crops when away from my home computer. It does load slowly so be patient. --level 75, ladyAstoria",0,1,0,1,0,0,0
"when i first downloaded this farmville app it worked okay. it took a bit of time to load on my ipod touch (have the most recent version), but it loaded. after a while the &quot;loading&quot; symbol would spin for a long time, as if it was loading. when the yellow &quot;loading&quot; bar finally showed up &amp; showed loading &quot;completed&quot;, it wouldn't open. it would take me back to my ipod app screen. been losing chances to send &quot;iphone only&quot; gifts because i can't even get on the app to use it anymore.   :(",1,0,0,1,0,0,0
"Its crashing all the time, some time load after a long time and them crash and another time never load =S",1,0,0,1,0,0,0
"Used to work, but now it takes a long time to load and then ends up bringing me back to the home screen. I've tried to restart about 20 times and it does this over and over. No point in having anymore. :(",1,0,0,1,0,0,0
Pretty good app works well.  Froze a couple of times when i first got it but not anymore.  One of the downsides of it is when your on the market skrooling through stuff it clicks on things that u don't want it to.   Other wise it's awsome could use some more features but works for me rite now just for maintaining my farm.  And it's totaly safe to put ur fb login in Ive used it for a long time.   I recomend this to anybody that just wants to keep up with there farm.    Hope this was useful to u feature users.,0,1,0,1,0,0,0
"This was fun till my last update. Now it crashes every time. I see I am not alone, but it has been a long time and still no fix. Please update and fix!!!!!!",1,0,0,1,0,0,0
"I waited a really long time for this app to be on the iPod Touch and it's finally here. But I'm VERY dissapointed with it! First of all, it crashes waay too much. Second, it won't let me harvest my animals or touch the pink little marker either, and I can't even use any of my gifts, only animals and trees, but I can't use things such as 100 XP and stuff like that. Also it doesn't let me use my tractor, seeder, or harvester whenever I want...it only let's me use the combine, and it's very annoying when I barely have enough fuel to harvest, and I highlight the whole farm and says not enough fuel so I gotta tap every plot one by one, which takes forever, or I can leave them and hope I get home before they wither!! <br/><br/>If this isn't fixed LOTS of people will be mad...",1,1,0,0,0,0,0
"It sometimes takes a really long time load, a really, really long time.",0,0,0,1,0,0,0
"Was ok at first even tho' no gift sending. Haven't been able to get it to even load for a long time. The only thing I see now is the gift banner, which is incorrect anyway!",1,0,0,0,0,0,0
My god its been a long time since I've seen such a poorly coded game. How can they release this? Takes 10 secs to load gets out of sync and the game play is spool boring.,0,1,0,1,0,0,0
"I have been waiting for this for a long time. It won't even load the game. Luckily I can go on my computer. The convenience of it on the iPod would be great. I am looking forward to them working out the bugs. It is a very fun addicting game.<br/><br/>Months later I am still waiting. The game takes forever to load, if it does load. If it does load it crashes immediately. Hopefully soon they will have a decent update that will actually work.",1,1,0,1,0,0,0
Takes long time too load or doesn't load at all.  Would be better if I could actually get on!,1,0,0,1,0,0,0
Takes a long time to load and crashes everytime. Don't waste your time on this useless app.,1,0,0,0,0,0,0
This app is fun (when it works)!!!! It takes a long time to load after that it crashes! You can't open it (don't know why) crops die!! Please fix! dammit!!!,1,0,0,0,0,0,0
It takes a long time to load and sometimes it doesn't load,1,0,0,1,0,0,0
"This app takes a long time to load and just as I see the farm, it crashes!  Lots of work still needed. Also, a word to zynga: farmville is a great game but you need to fix all of the bugs before you add new stuff.",1,0,0,1,0,1,0
I had started playing farmville when the ap first came out and though i could not do a lot of things it was functional now the newest upgrade has made playing very frustrating it freezes up every time you visit and takes along time to load,1,1,0,1,0,0,0
"I like the idea of a mobile version of farmville, I'm always all over the place so I can't always sit down at my computer to harvest my crops. However, it does take an annoyingly long time to load my farm and it often goes out of sync and makes me start over again. Another minor thing is that my banana tree is extremely offset from where it is supposed to be, appearing on top of another tree, it's only for that one tree though. On the plus side, the controls and menus are very well laid out in my opinion, and with a little more work it could be a great addition for an on-the-go farmer.",0,1,0,1,0,0,0
I love Farmville BUT... This app takes an incredibly long time to load... Then everytime I try to harvest my crops it goes out of sync &amp; restarts... Then when it finally loads back up again everything's reset,1,0,0,1,0,0,0
"Takes a very long time to load. Can't play the games within this game like the Tuscan wedding and the spa. <br/>I love this game on facebook but if i wasn't playing it on facebook on my pc, I definately wouldn't still have this app on my iPhone. Thankfully it's free.",0,0,0,1,0,0,0
"It takes a long time to download, and then times out when trying to run it. Very disappointed.",0,0,0,1,0,0,0
1. Crashes all the time. <br/>2. Every other time is &quot;out of sync&quot;<br/>3. Loads very long time.,1,0,0,1,0,0,0
But became buggy very quickly. Takes a long time to load (when it loads at all) and keeps giving me &quot;out of sync&quot; messages and not saving my progress. I give up.,1,0,0,1,0,0,0
10 out of 9 won't open once it open takes long time to load......haven't mention froze most of the time..... 1 star still too much to given....... Fix it!,1,0,0,1,0,0,0
Waited for this for a long time. I was able to load my farm once before all the upgrades. Now nothing. At least make the items available to people on the computer who have registered their phones.,1,0,0,1,0,1,0
It takes a long time to upload :(,0,0,0,1,0,0,0
"Been waiting a long time for this,love it on my 3GS,no problems",0,0,0,0,0,0,1
Well my low level farm loads fine ofcourse it has no items but my high level farm won't load at all. So if you are starting out it will work for you. But long time farmers are screwed. Way to go screw over your loyal users.             Update.......after two worthless updates my farm won't load. So I will no longer play even on facebook. And I'm one of the players who paid for farm cash.,1,0,0,1,0,0,0
"Can you please fix farmville? It keeps crashing and am getting constant slowness on my 3GS. Also, whenever I try to add new neighbors it freezes at that point for a long time. Please fix or update. Thanks...",1,0,0,1,0,0,0
I waited a long time for farmville for my I-phone.  I cannot load neighbor farms. I cannot accept gifts from neighbors.  I don't have the same functions that are available on the web.  I am so disappointed.  I also play farm story; much better game.<br/><br/>Fix the problems Zynga.  I want the same functionality as if I were playing on the web.,1,0,0,1,0,0,0
"i have have very little loading problems,the only real problem i keep running into is, it dont give me all the coins when you click on the stable or chicken koop.the stable i might get 60 (ipod) instead of 1648 that i  get on facebook (my laptop).<br/>ill only use it when im away from my main computer for a long time.<br/>my son has a 8 gb ipod touch that loads slow and i have a 32gb one and loads up pretty quick.",0,1,0,1,0,0,0
Ok. This app is awesome! And it's just like farmville on the computer! But most of the time it takes such a long time to load....,0,0,0,1,0,0,0
The latest update is confusing me . I've done many many redos the crop harvesting I don't know why but I've been on level X five times level XI four times and level XII twice it's seriously p*ssing me off if my calculations are correct. I should be on about level XX by now but I'm only on level XI all in all it's a great app for mobile I'm giving it three stars but later sometime in the future an update work with out crashing and maybe it'll give me my stuff back I gave up on Farmville a long time ago on my Facebook so this is a nice change just fix it !!!!!!!!,1,1,0,0,0,0,0
Takes a long time to download and freezes alot... Sometimes I would harvest my farm on my phone then went later on my computer and nothing had been harvested and some of my gifts where gone....,1,0,0,0,0,0,0
Waiting for this app for a long time...its awesome but theres a few problems like sometimes I cross a level n when I come back to play again after a few hours I find myself in the level I hav crossed...hoping to hav mafia wars from facebook too,1,0,0,0,0,1,0
"I was excited to finally see this in the app store, however it needs some work. The last update fixed the crashing problem and the issues with my animals and buildings loading but it takes a long time for everything to load at the opening screen. Also, it doesn't seem like the game on my phone is in synch with Facebook.",1,0,0,1,0,0,0
"Unfortunately, it takes a long time to load.  Then, it crashes.  Tried sending a gift to one person and it doesn't go through.  Crashes afterwards.  Looking forward to when this is working well!",1,0,0,1,0,0,0
This is pretty good but it won't let me long out and it takes a long time to load so if u guys fix that then it will be great :)),1,0,0,1,0,0,0
"This is the slowest game EVER to load. I hardly go on Farmville, only once every few days to harvest my animals, so I figured I could get readdicted to it on the thing I use most. I was wrong. And what's with the dogs costing 65 cash?! That's stupid!! Some people spend real money on this GAME?? What do you think cave men did?! I relized a long time ago that Farmville is not as pleasing as one may seem.",0,1,0,1,1,0,0
"It's so sad how people are still playing farmville. It's sad how people dedicate 88484 hours of their time and buy 'cash' to be better. It's sad that people are level 100. It's sad that this idiotic game became this popular. I used to be addicted to this game until I discovered how truly this was a big waste of time. Why would you kill your time on this when you could be with friends? I quit farmville a long time ago- I just downloaded this app to write this review. What would you rather do? Enjoy life by hanging with friends, or spend tedious time click or botting on a computer that means NOTHING. You decide, and if you decide farmville, then you, my friend have no life. Find some friends and get off of your computer.",0,1,0,0,0,1,0
"Takes really long time to load, and sometimes it just stays on the loading screen and doesn't load at all. But other than that great app. MAKE A FRONTIERVILLE APP PLEASE!!!!!!!",1,0,0,1,0,0,0
"I'm really upset with this app, after a long time waiting for this app to come out, and now it's just not working at all!!!",1,0,0,0,0,0,0
"Waited for this app for a long time... Big let down when it finally came. Too difficult to load and on the off chance that it does load, it doesn't do much more than that!",0,0,0,1,0,0,0
"Like other reviewers, this app takes an abnormally long time to load. Once it does, I can't even use it because it freezes up on me. Guess it's a good thing- now I won't be tempted to play while I'm at work. This app is getting deleted. I'm only giving it one star because I can't seem to post a comment without leaving a star.",1,0,0,1,0,0,0
"It takes a ridiculously long time to load, and then I can't even do anything with my farm. Stick to playing it on the computer.",1,0,0,1,0,0,0
It's ok but needs some bugs fixed it takes a long time to load and it crashes alot,1,0,0,1,0,0,0
"I have waited a long time for this app since I can't get online via computer at work &amp; I like to see my crops at lunchtime.  I have had some issues, the screen doesn't shrink, I've had difficulty getting used to the tractor workings. I think it is an awesome first step &amp; I know zynga is working to make it even better so even though it sometimes kicks me out, I'm still going to use this app.  Thanks zynga for letting us play on our iPhones!!!",1,1,0,1,0,0,0
"Loaded in iPhone 3gs running OS 4 and iPad. Can't get past the initial &quot;Let's Farm&quot; splash screen. I can't believe this from Zynga! I've been playing FV for a long time and was thrilled when this became available as an iPad and iPhone app since I could not play FV thru FB on either one. <br/>Zynga, please fix this ASAP!",1,0,0,0,0,0,0
It worked a couple times and now it won't open my farm. A fix would be great we have waited a long time for this app.,1,0,0,0,0,0,0
"pros: great concept.<br/>cons: takes a long time to load, the animations are slow, and then it crashes!<br/><br/>please make this app more stable!<br/>and dont even download it unless you have an ipod touch 3rd gen or iphone 3gs/4",1,0,0,1,0,0,0
"The app has potential. When it works, it  works well and it is much faster then using the computer to play farmville. I have noticed that very large and full farms will not load or take a very long time. Since the update, it has gotten a bit quicker on load times and does not crash as much. I'm sure in a few more updates, it will be much better. I am playing this on an original iPhone 4GB, and I would say it works fine 85% of the time. This goes to show that you do not need a iPhone 4 to play. Looking forward to more updates.",1,0,0,1,0,0,0
I have been waiting for this app for a very long time and now that it's here I continuously use it. I was willing to pay for it and once I found out it was free I instantly downloaded it. And I have used it and loved it ever since. Minor problems but the recent update fixed most of it. If you use farmville get this app. You won't be dissappointed.,0,1,0,0,0,0,0
I've been waiting for Farmville to be available on my iPhone for a long time. This app was a HUGE disappointment. I wonder if maybe it's just not designed to run on the 3G which is what I have. The game will occasionally load but whenever I try to do anything on it it just closes. But most of the time it won't even load.,1,0,0,1,0,0,0
I waited a long time for this app and it's pretty much useless. You can't collect or harvest anything on the edge of your farm without the stupid (would you like to visit &quot;.   &quot;. Farm) and the loading wasn't a problem for me until it was updated. I hardly doulbt this app will ever be usefull so I will chalk it up as another failure on the app store,1,1,0,1,0,0,0
It still needs some work but it gets the job done. Been waiting for this app for a long time so I'm glad it's finally here. Just a few more updates.,0,0,0,0,0,0,1
I've been waiting a long time and I'm so glad to have farmville on here.,0,0,0,0,0,0,1
Very limited to what you can do. It's hard to harvest animals and trees. Takes a long time to load. Easy to send gifts though ;),0,1,0,1,0,0,0
"I was surprised when I found out that I can play farmville here in my itouch coz I haven't played this game for a long time but... this game takes forever to load. And it's really, REALLY annoying.. So I only used this app. twice.I hate it.",0,1,0,1,0,0,0
It does what it says I've been waiting a long time for this but I do agree with other posters add this into the fb app and you'll be golden,0,0,0,0,0,1,0
"Frequently goes &quot;out of sync&quot; requiring a reload and makes it hard to do anything sometimes. <br/>Also takes a long time to load. <br/><br/>With bug fixes for it's issues, will be 5 stars. <br/><br/>And to the person complaining about adobe: this is not written in flash, just the PC version is. And adobe isn't telling apple no to flash, apple says no because flash is a bad program that is not desirable anymore and will soon be replaced everywhere with HTML5 (like zynga did here)",1,0,0,1,0,0,0
I have waited a long time for this app an it works great on my phone I have the 3GS. Thanks zynga the only thing its missing is managing my co-ops. But it's awsome.,0,1,0,0,0,0,0
"The app is really nice. Yeah it's slow,  the thing with the app is I am a level 72 and have a big farm but I have very less animals, buildings, trees, etc. so it loads quickly and works fine. Everyone complaining here are the ones I guess that have a lot of stuff like this on their farm. That's why it takes a long time or crashes.",1,1,0,1,0,0,0
"This is great! I have waited for a long time to play FarmVille on my iPhone! Could be faster and not crash as much, but other than that, great so far!! Thank You!!",1,0,0,0,0,0,0
I've been waiting for this for a long time,0,0,0,0,0,0,1
"It's a new app for crying out loud! Even on the computer zynga games still get bugs. That's what happens with technology, so quit your complaining. Ive been playing zynga games for a long time, and they always manage to fix them. <br/><br/>However, I DO think you should be able to except ALL of your gifts in the app.<br/><br/> out",1,0,0,0,0,0,0
"I got it bc I didn't have access to a comp. for a long time and this app is sooo amazing! it's not lagging or anything for me! it's so easy to plant crops this is the only place I do it anymore. so psyched it's free, I totally would have paid for it!",0,1,0,1,1,0,0
"Very cool we have farmville on the iphone. But be aware it is really buggy. Very slow loading, button that don't respond for a very long time, clicking some items crashes the app, moving around the app is painful at best. The cool factor will wear off very fast as the frustration sets in. I can't believe this is a point release, should be labelled beta 0.x.  Hanging in there for fixes, but may leave it alone until an update comes out",1,0,0,1,0,0,0
"As a long time Farmville fan, I was glad to finally see it for the iPhone. But I was hoping for something a LOT more stable. Takes 4ever to load and then crashes repeatedly. Can't really play the game. On the upside, it's free! Maybe you'll have better luck but I suggest sticking to Facebook for your farm fix.",1,0,0,1,0,1,0
I have waited for this for a long time. So far so good.,0,0,0,0,0,0,1
"Cool, I'v been waiting for this app for a long time. <br/><br/>    Overall good app but it still needs work. It has a lot of bugs. Also it crashes when I try to send gifts.",1,0,0,0,0,0,0
I loved FV on FB and was excited when I saw this app...but every time I try to add a neighbor it crashes! No neighbors =&gt; long time to level up = app gets deleted!! Please fix!,1,1,0,1,0,0,0
"After many tries, I've been able to get onto and work my level 46 farm... at least for a few minutes at a time before the app crashes.<br/>This would be an awesome app if I wasn't always reloading it and waiting a long time for my farm to load *again*. I have a 2nd gen iPod Touch, so I'm not sure if the crashing is related to that issue. I hope an update comes out soon to fix the crashing issue, or it won't be worth my time to use the app. :(",1,0,0,1,0,0,0
The app takes a long time to load my farm and then it crashes when I try and do anything. I would recommend this to anybody at this point. Hopefully a new version will be coming soon that takes care of these problems.,1,0,0,1,0,0,0
Ive been waiting for this for a long time! Now its finally here and i think you should create a YoVille app. That is my ultime favorite game on FB and it would be GREATTTT if it was an app for the ipod,0,0,0,0,0,1,0
I think a lot of people have been waiting a long time for this app and zynga realy pulled through,0,0,0,1,0,0,1
I've waiting for this app a long time ago! And now it crashes also when harvesting animals the pink thing doesn't show exactly on top of the animal! .. Please fix ..,1,1,0,1,0,0,0
"This app is finally here it's a bit slow to connect but I suppose that's because my farm is huge so expect the same. it still has some bugs to fix especially when you receive gifts there should be a &quot;accept all&quot; button because going through 40 something gifts takes a long time. I also noticed that certain gifts cannot be used and instead says Farmville.com exclusive. I like the way you use your vehicles simply drag along and create the area to use. some elements like the Drop down menu on certain items won't come up so you will get stuck with either move, rotate, sell, or store. other than these minor &quot;if you will&quot;, problems the app itself is worth it for on the go farming or just on the couch away from your pc. I'm using this app on a first gen iPhone and works without any problems.",1,1,0,1,0,0,0
Been using this for along time now. Great app. Wayy better than the built in camera app.,0,0,0,0,0,0,1
"I said I'd change my review when this bug was fixed and so I am. I've been a long, long time user of Camera+ and it is by far the most bang for your buck when it comes to camera apps on iOS. <br/><br/>I've used a LOT of camera apps, but Camera+ has always been my favorite because it makes take gorgeous, non-trashy pictures easy and fun. There are so many features that it's almost mind blowing, and they roll out more all the time.<br/><br/>I can't say enough good about Camera+. If you're looking for a replacement to the default Camera app, this is what you want. Trust me.",1,1,0,0,0,0,0
"Hands down, this is the best camera app when taking pics w/your iPhone. I have used this app, &amp; tried many others, for a long time. None of them compare to this one. Photos are so much clearer, I don't take a pic w/o it!!! Love it!!!!!!!",0,1,0,0,0,0,0
camera+ is a great app but can take a long time to load and crashes sometimes also it can be confusing and hard to use if you are under the age of 8 this app is to complicated but If you get this app it is GREAT it only crashes when it freezes and you press on the screen a lot if you just leave it alone when it freezes it won't crash and will unfreeze in like 5 sec and that is when this app is awesome I gave it four stars because occasionally it will freeze and this app can be confusing but this app is awesome for older people and can turn the best pictures better <br/><br/>PLEASE READ,1,1,0,1,0,0,0
"This camera app is everything you need if yu like to take pictures and share. Ive been looking for an app like this for a long time and stumbled accross it luckily. One word to discribe it, outstanding and for a buck lol I can't believe it. Best 5 star camera app for sure. No bull this is everything if yu take pix and share with friends..",0,1,0,0,0,0,0
I have been using this app for long time and the only thing it is missing is the time stamp. If they can implement time stamp this app would be the best. But now I am using another app for time stamps. Also if they can make panoramic view 16:9 that be the best.,0,0,0,0,0,1,0
It keeps crashing when you leave the city. Please fix.,1,0,0,0,0,0,0
"Not so much. <br/><br/>I thought it was great for bit. Short term, it was novel; the graphics and fish behavior both impressive. The prizes came often enough not to strain the boundaries of enthusiasm or patience...Then the honeymoon ends. Things start to drag, the developers don't respond to issues, the prizes take forever to earn and it just simply starts to bore. There is just not enough here to sustain long term interest. This isn't a real living pet so the expectations and the commitment are different . So, once boredom sets in, the daily maintenance become a burden more than a joy. <br/><br/>It's good that now it's free. It's time. It really is.",1,1,0,0,1,0,0
"This game is so simply and elegantly designed and crazy addicting. Lovely visuals and sounds as well. (Please don't let the reviews complaining about the dots being &quot;too small&quot; ruin what is an otherwise fantastic game. The size of the dots makes it quick and easy to move your finger across the set of dots - finally a game that is actually comfortable to play.) I think the game has also stuck a nice balance on what/how many extras you can use, with an emphasis on skill-based extras to score higher instead of pressure to in-app-purchase to score higher. You don't have to buy anything to be good at this game and can be equal with everyone else. (I.e. if &quot;expand&quot; were unlimited use, anybody willing to spend a bunch of money would easily have the highest scores.) The latest update let's you change dot color sets and play multiplayer, nice additions. My only suggestion would be to create a multiplayer option via any players online and not just on the same phone. Otherwise this game is fun and beautifully designed - developers, please don't change a thing on the iPhone version! Everyone else, download and enjoy!",0,1,0,0,1,1,0
"I haven't even got it open yet, and already it says sync to Facebook. There's a line or a button that says skip Facebook or open Facebook later, but nothing happens when I press it. So it won't open. It seems like a great app, but I don't like it when something like this happens. It won't even open unless I allow it access to all of my Facebook contacts. I will not open it today.",1,0,0,0,0,0,0
"There are still a few bugs (graphical glitches, the odd crash), but the most recent update addressed a fair bit. Could be a really good game to get into if they keep extending it.",1,0,0,0,0,0,0
In the multiplayer game mode people always end up leaving im not sure what it is but from other peoples review I think there's a IOS 6 compatibility issue,1,0,1,0,0,0,0
"Finished the game despite needing to replay several events due to game crashes, glitches and just being stuck in limbo. After starting again, the game keeps getting stuck on the first stage when Siris tries to teleport back to the hideout. It just won't load the next screen.",1,0,0,0,0,0,0
Bonus chapter won't load. All I get is a black screen. Please fix!,1,0,0,0,0,0,0
This game is constantly crashing or won't open. When you can play it the game becomes tedious quickly-quests require you to constantly create the same items over and over again. Who would design a game where within 15 minutes of play you have to walk away and come back later-or go play a better game.,1,0,0,0,0,0,0
"The latest updates have made the game much better. I've been playing for years and until recently, I barely earned any crystals. Now I'm getting them more often and able to do more things in the game. Love the magical hand as well!",0,1,0,0,0,0,0
I can't get it to open!!! It just keeps backing me out!! I've uninstalled and tried to install it again and still does the same thing!! It won't open at all!!,1,0,0,0,0,0,0
"Been playing without any problems, started getting popups to update through the app store to fix problems I wasn't having - there was no update in the app store anyway... Couple days go by and the game does a couple in-game updates and now I'm stuck on the loading screen... Cannot get in the game. Why fix what wasn't broken?",1,0,0,0,0,0,0
Why does everyone has the same jump shot?! Please fix asap!,1,0,0,0,0,0,0
I downloaded it but it keeps freezing on going to the missions. Help!!! My 3 year old is anxious!,1,0,0,0,0,0,0
It's great just that it keeps crashing randomly :c,1,0,0,0,0,0,0
Great game play it every day it takes a really long time to load but really worth it and any iPhone 4 users it's not that it won't load it's that you won't wait for it to load so just wait!,1,0,0,1,0,0,0
"Always crash, need fix, asap but good game.",1,0,0,0,0,0,0
"It has worked for me for the whole time I have had it without a problem until now. I try to access it and there is nothing, no one, no conversations like I had never had it. And when I try to access the settings the buttons don't respond. Please fix this",1,0,0,0,0,0,0
"Very addictive but the glitches need fixing I.e daily challenges not always available, loading time's, these are minor issues to an already great game. <br/><br/>AWS",1,0,0,1,0,0,0
Says error loading page. Videos do not load. I suspect iOS 4 compatibility issue.,1,0,1,0,0,0,0
I absolutely love this game but I'm deleting it now after making it to level 190. The game won't open at all since the update. Worthless!!!,1,0,0,0,0,0,0
I haven't been able to play for days. Screen freezes and hear harp sounds.  I deleted the app and reinstalled it but did not work. Please fix problem.,1,0,1,0,0,0,0
